id,method,verdict,escalated,uncertainty,is_demo,calls_per_item,provisional_pro,provisional_con,Rationale
354,tavakoli_zamani,Yes,0.0,0.3867,0,3.0,,,hardware presence on each leaf face verifiable from populated model
355,tavakoli_zamani,Yes,0.0,0.3567,0,3.0,,,outlet placement relative to workbench sides is a model query
356,tavakoli_zamani,Yes,0.0,0.3333,0,3.0,,,equal fixture counts can be tallied from the model
357,tavakoli_zamani,No,1.0,0.48,0,3.0,,,"states two separately failing conditions, equal height and equal projection"
358,tavakoli_zamani,No,1.0,1.12,0,3.0,,,'allow vehicle doors to open fully' is an unquantified performance judgment
359,tavakoli_zamani,Yes,0.0,0.3133,0,3.0,,,end-to-end alignment is a single geometric check
360,tavakoli_zamani,No,0.0,0.16,0,3.0,,,multiple conflated criteria including subjective symmetry and orientation
361,tavakoli_zamani,No,1.0,0.4,0,3.0,,,"""visual contrast"" and ""eye level"" are undefined and require subjective judgment"
362,tavakoli_zamani,Yes,0.0,0.2933,0,3.0,,,door/space adjacency and occupancy classification are model data
363,tavakoli_zamani,Yes,0.0,0.3067,0,3.0,,,area threshold and presence of ramp or lift connection are geometrically decidable
364,tavakoli_zamani,No,0.0,0.3267,0,3.0,,,"""obstruct the required accessible route"" is vague and relies on external route definition"
365,tavakoli_zamani,Yes,0.0,0.1467,0,3.0,,,explicit clear-width dimension measurable from geometry
366,tavakoli_zamani,Yes,0.0,0.3567,0,3.0,,,door position relative to modelled accessible route is a geometric relation
367,tavakoli_zamani,Yes,0.0,0.1533,0,3.0,,,quantified clear opening width checkable from door geometry
368,tavakoli_zamani,No,0.0,0.1967,0,3.0,,,combines an area limit and a separate access-provision requirement
369,tavakoli_zamani,No,0.0,0.15,0,3.0,,,obstruction of natural light or ventilation needs empirical analysis and judgment
370,tavakoli_zamani,No,0.0,0.2933,0,3.0,,,multiple conditions plus ill-defined comparison path for non-disabled occupants
371,tavakoli_zamani,No,1.0,0.41,0,3.0,,,"""supported independently"" describes an installation practice not reliably encoded or judged in a model"
372,tavakoli_zamani,Yes,1.0,0.41,0,3.0,,,presence of a sleeve around pipes within masonry walls is modellable and checkable
373,tavakoli_zamani,No,1.0,0.43,0,3.0,,,maintaining the assembly rating implies tested/certified glazing rather than model data alone
374,tavakoli_zamani,No,0.0,0.2867,0,3.0,,,"requires a ""listed"" certified enclosure, verifiable only outside the model"
375,tavakoli_zamani,Yes,0.0,0.26,0,3.0,,,single comparison of rating properties between panel and host assembly
376,tavakoli_zamani,No,1.0,0.4167,0,3.0,,,states two separately failable hardware requirements (self-closing and positive-latching)
377,tavakoli_zamani,Yes,0.0,0.17,0,3.0,,,explicit cover dimension measurable from embedded conduit geometry
378,tavakoli_zamani,Yes,0.0,0.2967,0,3.0,,,cross-sectional area ratio computable from shaft and equipment geometry
379,tavakoli_zamani,Yes,0.0,0.2067,0,3.0,,,explicit minimum clear shaft dimensions checkable geometrically
380,tavakoli_zamani,Yes,0.0,0.3,0,3.0,,,presence of a fire-rated access door at each compartment-crossing floor is model-checkable
381,tavakoli_zamani,No,1.0,0.4,0,3.0,,,combines a containment/location requirement with a separate dimensional one that could fail independently
382,tavakoli_zamani,Yes,0.0,0.3267,0,3.0,,,single geometric/relational check of seat position relative to controls
383,tavakoli_zamani,No,1.0,1.1433,0,3.0,,,"egress connectivity is topologically checkable in a full model, though 'required' leans on external clauses"
384,tavakoli_zamani,Yes,1.0,0.4367,0,3.0,,,"floor-plate width and exit placement are geometric, though 'opposite sides' is loosely defined"
385,tavakoli_zamani,Yes,0.0,0.3533,0,3.0,,,system topology (collector–heat exchanger–vessel) is verifiable from an MEP model
386,tavakoli_zamani,Yes,0.0,0.2867,0,3.0,,,anchorage spacing is a single measurable dimension
387,tavakoli_zamani,No,0.0,0.1067,0,3.0,,,load resistance without permanent deformation needs structural testing or analysis
388,tavakoli_zamani,No,0.0,0.1267,0,3.0,,,sealing quality and uplift/expansion performance require inspection and testing
389,tavakoli_zamani,Yes,0.0,0.36,0,3.0,,,"flexible duct presence and maximum length are model-checkable, vibration clause is rationale"
390,tavakoli_zamani,Yes,1.0,0.4867,0,3.0,,,"handrail continuity between termini is geometrically derivable, though phrased as user performance"
391,tavakoli_zamani,Yes,1.0,0.4467,0,3.0,,,corner fitting height and cross-section continuity can be measured in the model
392,tavakoli_zamani,Yes,0.0,0.2267,0,3.0,,,explicit maximum gap dimension measurable from geometry
393,tavakoli_zamani,No,1.0,0.39,0,3.0,,,"couples fixing spacing with a bonded patch requirement, and bonding is an inspection matter"
394,tavakoli_zamani,No,1.0,0.4433,0,3.0,,,depends on project-specific 'highest designed water level' not inherent to the model
395,tavakoli_zamani,No,0.0,0.0667,0,3.0,,,"submission within a time limit is a procedural, timed obligation"
396,tavakoli_zamani,No,1.0,1.1067,0,3.0,,,aimed at commissioning measurement and verification against design values
397,tavakoli_zamani,No,0.0,0.0767,0,3.0,,,"documentary submission by the applicant, not a model attribute"
398,tavakoli_zamani,No,0.0,0.0933,0,3.0,,,prescribes certificate documentation format rather than physical model content
399,tavakoli_zamani,No,0.0,0.0833,0,3.0,,,requires a rating document with calculated ratings outside model geometry
400,tavakoli_zamani,No,0.0,0.05,0,3.0,,,requires a physical air-tightness test report and accredited tester
401,tavakoli_zamani,No,0.0,0.0633,0,3.0,,,"documentation hand-over process, not model-checkable"
402,tavakoli_zamani,Yes,1.0,1.1167,0,3.0,,,sign presence and symbol attribute along routes can be checked in a populated model
403,tavakoli_zamani,No,0.0,0.09,0,3.0,,,document content requirement listing many independent items
404,tavakoli_zamani,No,0.0,0.0733,0,3.0,,,drawing legibility is subjective and not a model property
405,tavakoli_zamani,No,0.0,0.09,0,3.0,,,"administrative allocation rule, no geometric or model data"
406,tavakoli_zamani,No,0.0,0.09,0,3.0,,,"operational availability, not verifiable from a model"
407,tavakoli_zamani,No,0.0,0.0733,0,3.0,,,submission demonstration covering multiple comparative judgments
408,tavakoli_zamani,Yes,0.0,0.3267,0,3.0,,,height threshold and sprinkler coverage are geometric/system attributes
409,tavakoli_zamani,No,0.0,0.0933,0,3.0,,,requires timed operational verification and commissioning
410,tavakoli_zamani,Yes,0.0,0.2133,0,3.0,,,area ratio computable from model geometry
411,tavakoli_zamani,No,1.0,1.11,0,3.0,,,ratio and area-weighted U-value calculation from model geometry and properties
412,tavakoli_zamani,Yes,0.0,0.3,0,3.0,,,count of accessible compartments per toilet room is model queryable
413,tavakoli_zamani,No,0.0,0.37,0,3.0,,,defines a calculation method rather than a testable obligation
414,tavakoli_zamani,No,1.0,0.4133,0,3.0,,,"calculation exclusion rule, not a checkable building property"
415,tavakoli_zamani,Yes,0.0,0.2,0,3.0,,,explicit mounting heights checkable geometrically
416,tavakoli_zamani,Yes,0.0,0.2867,0,3.0,,,spatial relationship between appliance and partitions is model checkable
417,tavakoli_zamani,No,1.0,1.1433,0,3.0,,,visibility with door in open position depends on dynamic state and judgment
418,tavakoli_zamani,No,0.0,0.3767,0,3.0,,,sightline from user position is subjective/observational
419,tavakoli_zamani,No,0.0,0.32,0,3.0,,,'distributed uniformly' is subjective and combines two requirements
420,tavakoli_zamani,No,0.0,0.3067,0,3.0,,,'consistent locations' is subjective alongside a separate height rule
421,tavakoli_zamani,Yes,0.0,0.27,0,3.0,,,seating placement per level is checkable from model geometry and space data
422,tavakoli_zamani,Yes,1.0,0.47,0,3.0,,,"negatively phrased distribution rule still decidable from seat locations, though loosely worded"
423,tavakoli_zamani,No,0.0,0.1,0,3.0,,,"air velocity in occupied zone requires airflow simulation or measurement, not model geometry"
424,tavakoli_zamani,Yes,0.0,0.15,0,3.0,,,collinearity with explicit 10 mm tolerance is pure geometry
425,tavakoli_zamani,Yes,0.0,0.2133,0,3.0,,,in-plan collinearity of tread nosings is geometrically decidable
426,tavakoli_zamani,Yes,1.0,0.48,0,3.0,,,concentricity is geometric though the uniform-compression purpose clause hints at physical verification
427,tavakoli_zamani,Yes,1.0,0.46,0,3.0,,,"bolt-circle concentricity checkable geometrically, with performance clause as rationale only"
428,tavakoli_zamani,Yes,1.0,1.1533,0,3.0,,,"combines concentricity, equal angular spacing and equal radius, which can fail independently"
429,tavakoli_zamani,Yes,1.0,0.44,0,3.0,,,concentricity and 5 mm maximum gap are measurable in geometry despite vague 'seats uniformly'
430,tavakoli_zamani,Yes,1.0,0.42,0,3.0,,,parallelism of markings to traffic lane is geometric if lanes are modelled
431,tavakoli_zamani,Yes,0.0,0.19,0,3.0,,,centring of clear floor space is a single geometric check
432,tavakoli_zamani,Yes,0.0,0.19,0,3.0,,,parallel orientation of clear space to mounting wall is geometric
433,tavakoli_zamani,Yes,1.0,0.43,0,3.0,,,depends on modelled accessible route direction but is otherwise geometric
434,tavakoli_zamani,Yes,0.0,0.2767,0,3.0,,,parallelism of strip to kerb line is directly measurable
435,tavakoli_zamani,Yes,0.0,0.26,0,3.0,,,300 mm extent relative to crossing edges is a dimensional check
436,tavakoli_zamani,Yes,0.0,0.3867,0,3.0,,,"landing orientation relative to travel direction is geometric, purpose clause aside"
437,tavakoli_zamani,Yes,1.0,0.5,0,3.0,,,"travel direction inferable from seat and control positions, so orientation is computable"
438,tavakoli_zamani,Yes,1.0,0.48,0,3.0,,,"perpendicularity of plate to stud direction is geometric, though 'without shimming' is installation-based"
439,tavakoli_zamani,Yes,1.0,0.4867,0,3.0,,,plumbness is checkable but 'consistent vertical surface' invites subjective judgment
440,tavakoli_zamani,No,1.0,0.4767,0,3.0,,,couples a minimum width and a gradient-change limit that could pass or fail independently
441,tavakoli_zamani,Yes,0.0,0.2733,0,3.0,,,pure geometric tangency check on modelled pipe centrelines
442,tavakoli_zamani,Yes,0.0,0.3133,0,3.0,,,gradient continuity at landing/ramp junction is derivable from model geometry
443,tavakoli_zamani,Yes,1.0,0.42,0,3.0,,,"equal count of accessible fixtures in each facility is countable, though 'equivalent provision' is loose"
444,tavakoli_zamani,No,1.0,0.46,0,3.0,,,couples equal height and equal gripping profile as two independently failable conditions
445,tavakoli_zamani,Yes,1.0,0.4133,0,3.0,,,presence and location of switches on both door sides is verifiable from the model
446,tavakoli_zamani,Yes,1.0,0.4767,0,3.0,,,height limit is numeric but two-sided 'reachable' adds a judgment element
447,tavakoli_zamani,Yes,0.0,0.3367,0,3.0,,,door adjacency to the accessible route is a topological model query
448,tavakoli_zamani,Yes,0.0,0.2267,0,3.0,,,per-floor count of accessible restrooms is checkable in the model
449,tavakoli_zamani,Yes,0.0,0.35,0,3.0,,,spatial relation of restroom to modelled accessible route is checkable
450,tavakoli_zamani,No,0.0,0.24,0,3.0,,,"requires a listed/certified product restoring the rating, i.e. external certification"
451,tavakoli_zamani,Yes,0.0,0.3267,0,3.0,,,150 mm positional tolerance relative to ceiling plane is measurable in the model
452,tavakoli_zamani,No,0.0,0.2267,0,3.0,,,depends on listing/certification of the enclosure rather than model data
453,tavakoli_zamani,Yes,0.0,0.28,0,3.0,,,prohibition on shared duct/sleeve is a containment check on modelled services
454,tavakoli_zamani,No,0.0,0.16,0,3.0,,,air leakage limit requires physical testing
455,tavakoli_zamani,No,1.0,0.4067,0,3.0,,,"load-transfer performance of the slip joint needs structural analysis, not model data"
456,tavakoli_zamani,No,0.0,0.1533,0,3.0,,,load and deflection performance requires structural testing or analysis
457,tavakoli_zamani,No,0.0,0.17,0,3.0,,,logging interval and retention period are operational functions not held in a BIM
458,tavakoli_zamani,Yes,0.0,0.16,0,3.0,,,clear opening area versus floor area ratio is computable from geometry
459,tavakoli_zamani,Yes,0.0,0.2467,0,3.0,,,explicit dimensional minimum measurable in the model
460,tavakoli_zamani,Yes,0.0,0.29,0,3.0,,,spacing of passing places along a modelled route is measurable
461,tavakoli_zamani,Yes,0.0,0.3567,0,3.0,,,"Geometric tolerance checkable from model, though it bundles concentricity and uniform width"
462,tavakoli_zamani,Yes,0.0,0.3067,0,3.0,,,Equality of aisle widths is a self-contained geometric check
463,tavakoli_zamani,No,0.0,0.08,0,3.0,,,Requires an audit record/documentation outside the model
464,tavakoli_zamani,No,0.0,0.04,0,3.0,,,"Heading fragment, not a requirement"
465,tavakoli_zamani,No,0.0,0.0567,0,3.0,,,Compliance depends on a cited clause
466,tavakoli_zamani,No,0.0,0.0567,0,3.0,,,Cross-reference only
467,tavakoli_zamani,No,0.0,0.06,0,3.0,,,Cross-reference only
468,tavakoli_zamani,No,0.0,0.06,0,3.0,,,Cross-reference only
469,tavakoli_zamani,No,0.0,0.0633,0,3.0,,,Cross-reference only
470,tavakoli_zamani,No,0.0,0.06,0,3.0,,,Cross-reference only
471,tavakoli_zamani,No,0.0,0.06,0,3.0,,,Cross-reference only
472,tavakoli_zamani,No,0.0,0.06,0,3.0,,,Cross-reference only
473,tavakoli_zamani,No,0.0,0.05,0,3.0,,,Refers to another clause and an external standard
474,tavakoli_zamani,No,0.0,0.06,0,3.0,,,Cross-reference only
475,tavakoli_zamani,No,0.0,0.07,0,3.0,,,Grants permission rather than imposing an obligation
476,tavakoli_zamani,No,0.0,0.0633,0,3.0,,,Cross-reference only
477,tavakoli_zamani,No,0.0,0.06,0,3.0,,,Cross-reference only
478,tavakoli_zamani,No,0.0,0.06,0,3.0,,,Cross-reference only
479,tavakoli_zamani,No,0.0,0.25,0,3.0,,,"""Integral part of the seating plan"" is subjective and unquantified"
480,tavakoli_zamani,No,0.0,0.0967,0,3.0,,,"Exemption referencing another clause, not a checkable obligation"
481,tavakoli_zamani,No,0.0,0.04,0,3.0,,,"Descriptive statement, not a requirement"
482,tavakoli_zamani,No,0.0,0.08,0,3.0,,,Compliance depends entirely on a cited clause
483,tavakoli_zamani,No,0.0,0.08,0,3.0,,,Requirement content resides in referenced clause
484,tavakoli_zamani,No,0.0,0.1233,0,3.0,,,Grants a permission rather than imposing an obligation
485,tavakoli_zamani,No,0.0,0.07,0,3.0,,,"Advisory preference, not a checkable obligation"
486,tavakoli_zamani,No,0.0,0.1067,0,3.0,,,Exemption rather than an obligation
487,tavakoli_zamani,No,0.0,0.08,0,3.0,,,Relies on external cited clauses
488,tavakoli_zamani,No,0.0,0.1967,0,3.0,,,Vague performance outcome requiring judgment/analysis
489,tavakoli_zamani,No,0.0,0.0567,0,3.0,,,Scope/application provision referring to other chapters
490,tavakoli_zamani,No,0.0,0.16,0,3.0,,,Clear floor space criteria deferred to cited clause
491,tavakoli_zamani,No,0.0,0.1,0,3.0,,,Exemption dependent on referenced clauses
492,tavakoli_zamani,No,0.0,0.0633,0,3.0,,,"Advisory recommendation, not enforceable rule"
493,tavakoli_zamani,No,0.0,0.0767,0,3.0,,,Blanket cross-reference covering multiple element types
494,tavakoli_zamani,No,0.0,0.0467,0,3.0,,,"Explanatory commentary, no obligation"
495,tavakoli_zamani,No,0.0,0.09,0,3.0,,,Definition of toe clearance rather than a requirement
496,tavakoli_zamani,No,0.0,0.1333,0,3.0,,,Permissive allowance
497,tavakoli_zamani,No,0.0,0.2667,0,3.0,,,Dispersion is subjective and criteria are in cited clause
498,tavakoli_zamani,Yes,1.0,0.45,0,3.0,,,Self-contained conditional count of provided fixtures checkable in model
499,tavakoli_zamani,No,0.0,0.1,0,3.0,,,"Definitional exclusion, not an obligation"
500,tavakoli_zamani,No,0.0,0.0833,0,3.0,,,Content deferred to referenced section 232
501,tavakoli_zamani,No,0.0,0.07,0,3.0,,,"""maximum extent feasible"" and accessibility judgment are subjective, not model-decidable"
502,tavakoli_zamani,No,0.0,0.05,0,3.0,,,"advisory list of considerations, not an obligation"
503,tavakoli_zamani,No,0.0,0.0567,0,3.0,,,definition/description rather than a requirement
504,tavakoli_zamani,No,0.0,0.05,0,3.0,,,"advisory listing of decision factors, no obligation"
505,tavakoli_zamani,No,0.0,0.0767,0,3.0,,,feasibility qualifier and multiple independent elements
506,tavakoli_zamani,No,0.0,0.0533,0,3.0,,,defers wholly to external regulations and funding status
507,tavakoli_zamani,No,0.0,0.0467,0,3.0,,,recommendation/encouragement with subjective equivalence
508,tavakoli_zamani,No,0.0,0.06,0,3.0,,,feasibility qualifier plus date-of-commencement data outside the model
509,tavakoli_zamani,No,0.0,0.0933,0,3.0,,,content lies in cited clause 403
510,tavakoli_zamani,No,0.0,0.09,0,3.0,,,bare cross-reference to another section
511,tavakoli_zamani,No,0.0,0.09,0,3.0,,,bare cross-reference to another section
512,tavakoli_zamani,No,0.0,0.09,0,3.0,,,bare cross-reference to another section
513,tavakoli_zamani,No,0.0,0.09,0,3.0,,,bare cross-reference to another section
514,tavakoli_zamani,No,0.0,0.09,0,3.0,,,bare cross-reference to another section
515,tavakoli_zamani,No,0.0,0.0933,0,3.0,,,bare cross-reference to another section
516,tavakoli_zamani,No,0.0,0.09,0,3.0,,,bare cross-reference to another section
517,tavakoli_zamani,No,0.0,0.09,0,3.0,,,bare cross-reference to another section
518,tavakoli_zamani,No,0.0,0.0933,0,3.0,,,bare cross-reference to another section
519,tavakoli_zamani,No,0.0,0.08,0,3.0,,,cross-reference and two separate cited provisions
520,tavakoli_zamani,No,0.0,0.05,0,3.0,,,requires external standard and physical impact testing
521,tavakoli_zamani,No,0.0,0.0567,0,3.0,,,Requirement resides in cited clauses and offers alternatives
522,tavakoli_zamani,No,0.0,0.0567,0,3.0,,,Content deferred to cited section 224
523,tavakoli_zamani,No,0.0,0.0733,0,3.0,,,"Permissive statement, not an obligation"
524,tavakoli_zamani,No,0.0,0.0667,0,3.0,,,Refers to an entire chapter for its content
525,tavakoli_zamani,No,0.0,0.0567,0,3.0,,,Cross-reference to a range of sections
526,tavakoli_zamani,No,0.0,0.06,0,3.0,,,Content deferred to cited sections
527,tavakoli_zamani,No,0.0,0.07,0,3.0,,,Permissive and cross-referenced
528,tavakoli_zamani,No,0.0,0.07,0,3.0,,,Requirement contained in cited clause 216.9
529,tavakoli_zamani,No,0.0,0.06,0,3.0,,,Vague 'applicable requirements' of a cited section
530,tavakoli_zamani,No,0.0,0.0833,0,3.0,,,Cross-reference plus operational loading condition not modelled
531,tavakoli_zamani,No,0.0,0.0633,0,3.0,,,Content deferred to cited clause and covers multiple element types
532,tavakoli_zamani,No,0.0,0.1,0,3.0,,,"Two requirements, one cross-referenced, other about in-use obstruction"
533,tavakoli_zamani,No,0.0,0.07,0,3.0,,,Conditional cross-reference to 1008.3
534,tavakoli_zamani,No,0.0,0.0733,0,3.0,,,Requirement lies in cited section 308
535,tavakoli_zamani,No,0.0,0.07,0,3.0,,,Cross-reference to 1008.2.5
536,tavakoli_zamani,No,0.0,0.0567,0,3.0,,,Two separate cross-referenced requirements
537,tavakoli_zamani,No,0.0,0.0533,0,3.0,,,Procedural obligation depending on external buyer information
538,tavakoli_zamani,No,0.0,0.0467,0,3.0,,,Exemption requiring subjective demonstration of impracticability
539,tavakoli_zamani,No,0.0,0.0533,0,3.0,,,Multiple cross-referenced requirements in one sentence
540,tavakoli_zamani,No,0.0,0.08,0,3.0,,,Compliance content deferred to cited clause 810.2
541,tavakoli_zamani,No,0.0,0.1,0,3.0,,,"Depends on alteration history and unspecified external requirements, and states multiple obligations"
542,tavakoli_zamani,No,0.0,0.15,0,3.0,,,Requires external fixed-route service data and cites unspecified dimensional requirements
543,tavakoli_zamani,No,0.0,0.08,0,3.0,,,Cites clauses 707 and 811 and bundles two independent requirements
544,tavakoli_zamani,No,0.0,0.0733,0,3.0,,,"Exemption rather than obligation, and refers to another section"
545,tavakoli_zamani,No,0.0,0.09,0,3.0,,,"Exemption granting relief, not an obligation, and surface properties need physical testing"
546,tavakoli_zamani,No,0.0,0.0967,0,3.0,,,"Relies on external table and cited clause, and states two requirements"
547,tavakoli_zamani,No,0.0,0.0667,0,3.0,,,"Date-dependent choice referencing external standards, not model-checkable"
548,tavakoli_zamani,No,0.0,0.1,0,3.0,,,Definitional/exclusionary statement referring to another clause
549,tavakoli_zamani,No,0.0,0.07,0,3.0,,,Administrative temporal provision referencing external standards
550,tavakoli_zamani,No,0.0,0.07,0,3.0,,,Administrative temporal provision referencing external standards
551,tavakoli_zamani,No,0.0,0.0833,0,3.0,,,Multiple requirements relying on cited clause and table
552,tavakoli_zamani,No,0.0,0.06,0,3.0,,,"Permissive, date-based, and references external standards"
553,tavakoli_zamani,No,0.0,0.03,0,3.0,,,"Place and date, not a requirement"
554,tavakoli_zamani,No,0.0,0.0333,0,3.0,,,Heading fragment
555,tavakoli_zamani,No,0.0,0.0333,0,3.0,,,Heading fragment
556,tavakoli_zamani,No,0.0,0.0333,0,3.0,,,Heading fragment
557,tavakoli_zamani,No,0.0,0.07,0,3.0,,,Subjective qualitative terms with no measurable criterion
558,tavakoli_zamani,No,0.0,0.07,0,3.0,,,"Permissive statement of options, not an obligation"
559,tavakoli_zamani,No,0.0,0.05,0,3.0,,,"Fragment describing conditions, no obligation"
560,tavakoli_zamani,No,0.0,0.13,0,3.0,,,States a design input value not verifiable from model geometry
561,tavakoli_zamani,No,0.0,0.0333,0,3.0,,,"heading/annex title, no obligation"
562,tavakoli_zamani,No,0.0,0.08,0,3.0,,,"permissive and requires deformation analysis, not model geometry"
563,tavakoli_zamani,No,0.0,0.0333,0,3.0,,,"section heading, not a requirement"
564,tavakoli_zamani,No,0.0,0.07,0,3.0,,,"explanatory statement about a method, no obligation"
565,tavakoli_zamani,No,0.0,0.0333,0,3.0,,,heading fragment
566,tavakoli_zamani,No,0.0,0.1633,0,3.0,,,defines a design parameter rather than a model-checkable obligation
567,tavakoli_zamani,No,0.0,0.0733,0,3.0,,,permission referring to external annex
568,tavakoli_zamani,No,0.0,0.0667,0,3.0,,,exemption clause dependent on unstated preceding requirement
569,tavakoli_zamani,No,0.0,0.0467,0,3.0,,,explicitly subjective and permissive
570,tavakoli_zamani,No,0.0,0.0867,0,3.0,,,vague 'suitable for their use' requires subjective judgment
571,tavakoli_zamani,No,0.0,0.08,0,3.0,,,"scope/applicability statement, not a checkable obligation"
572,tavakoli_zamani,No,0.0,0.0767,0,3.0,,,'safe and appropriate' is subjective
573,tavakoli_zamani,No,0.0,0.1133,0,3.0,,,lighting adequacy needs performance analysis and judgment
574,tavakoli_zamani,No,0.0,0.07,0,3.0,,,exception fragment referencing unstated rule
575,tavakoli_zamani,No,0.0,0.1567,0,3.0,,,no explicit dimensions; subjective assessment of usability
576,tavakoli_zamani,No,0.0,0.11,0,3.0,,,climatic data adjustment external to the model
577,tavakoli_zamani,No,0.0,0.1133,0,3.0,,,explanatory statement without the load value itself
578,tavakoli_zamani,No,0.0,0.0933,0,3.0,,,refers to external standard curve and requires fire testing
579,tavakoli_zamani,No,0.0,0.1067,0,3.0,,,'proportionate' depends on project-specific goods traffic data
580,tavakoli_zamani,No,0.0,0.0467,0,3.0,,,"classification fragment, explicitly subjective"
581,tavakoli_zamani,No,0.0,0.2133,0,3.0,,,Prescribes a calculation procedure/input rather than a model-verifiable building property
582,tavakoli_zamani,No,0.0,0.04,0,3.0,,,"Definition, not an obligation"
583,tavakoli_zamani,No,0.0,0.04,0,3.0,,,"Definition, not an obligation"
584,tavakoli_zamani,No,0.0,0.1133,0,3.0,,,Performance aim requiring subjective judgment of activity suitability
585,tavakoli_zamani,No,0.0,0.0667,0,3.0,,,Permission and explicitly subjective assessment
586,tavakoli_zamani,No,0.0,0.3667,0,3.0,,,Vague alternative destinations outside the model's scope
587,tavakoli_zamani,No,0.0,0.1,0,3.0,,,No numeric limit; 'easy to use' is subjective
588,tavakoli_zamani,No,0.0,0.1233,0,3.0,,,Impermeability requires physical testing/inspection
589,tavakoli_zamani,No,0.0,0.04,0,3.0,,,"Definition, not an obligation"
590,tavakoli_zamani,No,0.0,0.0867,0,3.0,,,Permission conditioned on other clauses
591,tavakoli_zamani,No,0.0,0.06,0,3.0,,,Explicitly subjective and conditional
592,tavakoli_zamani,No,0.0,0.1333,0,3.0,,,"Broad performance goal needing risk judgment, no measurable criterion"
593,tavakoli_zamani,No,0.0,0.1033,0,3.0,,,'Easy to open' is subjective and requires physical trial
594,tavakoli_zamani,No,0.0,0.0967,0,3.0,,,Depends on data in an annex external to the sentence
595,tavakoli_zamani,No,0.0,0.1133,0,3.0,,,"Permissive classification statement, depends on fire load data"
596,tavakoli_zamani,No,0.0,0.24,0,3.0,,,"Two separable requirements, one needing pressure analysis"
597,tavakoli_zamani,No,0.0,0.1067,0,3.0,,,Refers to external design documents and site suitability
598,tavakoli_zamani,No,0.0,0.0533,0,3.0,,,"Definition of a metric, not a requirement"
599,tavakoli_zamani,No,0.0,0.1333,0,3.0,,,Duty on designers with subjective solution hierarchy
600,tavakoli_zamani,No,0.0,0.07,0,3.0,,,Defines a difficulty class using subjective criteria
601,tavakoli_zamani,No,0.0,0.0933,0,3.0,,,"definition of an energy metric, not an obligation"
602,tavakoli_zamani,No,0.0,0.1267,0,3.0,,,classificatory description rather than a checkable obligation
603,tavakoli_zamani,No,0.0,0.0433,0,3.0,,,"heading fragment, no requirement"
604,tavakoli_zamani,No,0.0,0.0433,0,3.0,,,"heading fragment, no requirement"
605,tavakoli_zamani,No,0.0,0.1233,0,3.0,,,"permissive relaxation concerning analysis, not a model-checkable obligation"
606,tavakoli_zamani,No,0.0,0.08,0,3.0,,,requires physical testing or empirical analysis
607,tavakoli_zamani,Yes,1.0,0.4667,0,3.0,,,single geometric measurement rule computable from model geometry
608,tavakoli_zamani,No,0.0,0.1733,0,3.0,,,depends on undefined category and external design values/energy calculation
609,tavakoli_zamani,No,0.0,0.0667,0,3.0,,,fragment citing an external standard clause
610,tavakoli_zamani,No,0.0,0.08,0,3.0,,,relies on values in a cited standard's national choices
611,tavakoli_zamani,No,0.0,0.0567,0,3.0,,,scope statement referring to an external standard
612,tavakoli_zamani,No,0.0,0.05,0,3.0,,,fragment requiring project-specific assessment
613,tavakoli_zamani,No,0.0,0.0567,0,3.0,,,scope statement referring to an external standard
614,tavakoli_zamani,No,0.0,0.0667,0,3.0,,,defers entirely to values in cited standards
615,tavakoli_zamani,No,0.0,0.0667,0,3.0,,,defers entirely to values in cited standards
616,tavakoli_zamani,No,0.0,0.05,0,3.0,,,requires calibration and measurement procedures outside the model
617,tavakoli_zamani,No,0.0,0.05,0,3.0,,,fragment requiring case-by-case assessment
618,tavakoli_zamani,No,0.0,0.1,0,3.0,,,vague design duty needing site data and judgment
619,tavakoli_zamani,No,0.0,0.2567,0,3.0,,,conditional on subjective leakage risk and maintainability judgment
620,tavakoli_zamani,No,0.0,0.0533,0,3.0,,,depends on project-specific risk assessment data
621,tavakoli_zamani,No,0.0,0.05,0,3.0,,,Permissive and relies on a physical full-scale test
622,tavakoli_zamani,No,0.0,0.04,0,3.0,,,"Requires project-specific risk assessment process, not model-checkable"
623,tavakoli_zamani,No,0.0,0.0633,0,3.0,,,Depends on external decrees for load values
624,tavakoli_zamani,No,0.0,0.0867,0,3.0,,,Numerical values reside in an external table and acoustic performance needs testing
625,tavakoli_zamani,No,0.0,0.1167,0,3.0,,,Requires dynamic energy simulation beyond model geometry
626,tavakoli_zamani,No,0.0,0.0467,0,3.0,,,Assigns responsibility and depends on site moisture measurement
627,tavakoli_zamani,No,0.0,0.0533,0,3.0,,,Discretionary authority requirement referencing external legislation
628,tavakoli_zamani,No,0.0,0.1467,0,3.0,,,"Scope/applicability statement, not an obligation"
629,tavakoli_zamani,No,0.0,0.0433,0,3.0,,,Fragmentary reference statement about an annex
630,tavakoli_zamani,No,0.0,0.08,0,3.0,,,Values come from external legislation
631,tavakoli_zamani,No,0.0,0.0567,0,3.0,,,Fragment dependent on external specification
632,tavakoli_zamani,No,0.0,0.05,0,3.0,,,"Informative reference to an annex, no obligation"
633,tavakoli_zamani,No,0.0,0.1133,0,3.0,,,Performance requirement needing external climate data and capacity analysis
634,tavakoli_zamani,No,0.0,0.0633,0,3.0,,,Definition of design-task difficulty with subjective criteria
635,tavakoli_zamani,No,0.0,0.0633,0,3.0,,,"Definitional classification, no obligation"
