sample_index,method,pass_id,label,confidence
146,tavakoli_zamani,0,love,50
147,tavakoli_zamani,0,neutral,75
148,tavakoli_zamani,0,amusement,40
149,tavakoli_zamani,0,embarrassment,45
150,tavakoli_zamani,0,sadness,45
151,tavakoli_zamani,0,embarrassment,55
152,tavakoli_zamani,0,neutral,50
153,tavakoli_zamani,0,disapproval,40
154,tavakoli_zamani,0,approval,50
155,tavakoli_zamani,0,gratitude,90
156,tavakoli_zamani,0,disapproval,55
157,tavakoli_zamani,0,disgust,85
158,tavakoli_zamani,0,approval,45
159,tavakoli_zamani,0,caring,35
160,tavakoli_zamani,0,sadness,55
161,tavakoli_zamani,0,love,40
162,tavakoli_zamani,0,amusement,70
163,tavakoli_zamani,0,neutral,35
164,tavakoli_zamani,0,admiration,50
165,tavakoli_zamani,0,neutral,90
166,tavakoli_zamani,0,admiration,75
167,tavakoli_zamani,0,surprise,35
168,tavakoli_zamani,0,neutral,80
169,tavakoli_zamani,0,annoyance,35
170,tavakoli_zamani,0,neutral,35
171,tavakoli_zamani,0,neutral,50
172,tavakoli_zamani,0,neutral,40
173,tavakoli_zamani,0,admiration,60
174,tavakoli_zamani,0,neutral,35
175,tavakoli_zamani,0,curiosity,55
176,tavakoli_zamani,0,disapproval,55
177,tavakoli_zamani,0,annoyance,35
178,tavakoli_zamani,0,disapproval,50
179,tavakoli_zamani,0,neutral,40
180,tavakoli_zamani,0,annoyance,30
181,tavakoli_zamani,0,amusement,35
182,tavakoli_zamani,0,disapproval,55
183,tavakoli_zamani,0,approval,70
184,tavakoli_zamani,0,love,45
185,tavakoli_zamani,0,neutral,40
186,tavakoli_zamani,0,fear,65
187,tavakoli_zamani,0,love,50
188,tavakoli_zamani,0,disapproval,55
189,tavakoli_zamani,0,disapproval,40
190,tavakoli_zamani,0,sadness,45
191,tavakoli_zamani,0,disapproval,60
192,tavakoli_zamani,0,relief,55
193,tavakoli_zamani,0,neutral,90
194,tavakoli_zamani,0,caring,40
195,tavakoli_zamani,0,annoyance,85
196,tavakoli_zamani,0,annoyance,40
197,tavakoli_zamani,0,admiration,75
198,tavakoli_zamani,0,approval,45
199,tavakoli_zamani,0,admiration,55
200,tavakoli_zamani,0,disapproval,60
201,tavakoli_zamani,0,realization,35
202,tavakoli_zamani,0,desire,45
203,tavakoli_zamani,0,amusement,50
204,tavakoli_zamani,0,neutral,35
205,tavakoli_zamani,0,joy,70
206,tavakoli_zamani,0,neutral,80
207,tavakoli_zamani,0,admiration,55
208,tavakoli_zamani,0,annoyance,40
209,tavakoli_zamani,0,admiration,80
210,tavakoli_zamani,0,admiration,70
211,tavakoli_zamani,0,fear,50
212,tavakoli_zamani,0,amusement,40
213,tavakoli_zamani,0,neutral,45
214,tavakoli_zamani,0,confusion,35
215,tavakoli_zamani,0,annoyance,50
216,tavakoli_zamani,0,neutral,40
217,tavakoli_zamani,0,caring,45
218,tavakoli_zamani,0,approval,55
219,tavakoli_zamani,0,disapproval,40
220,tavakoli_zamani,0,annoyance,40
221,tavakoli_zamani,0,neutral,55
222,tavakoli_zamani,0,disgust,55
223,tavakoli_zamani,0,approval,65
224,tavakoli_zamani,0,disappointment,45
225,tavakoli_zamani,0,surprise,35
226,tavakoli_zamani,0,disapproval,50
227,tavakoli_zamani,0,optimism,50
228,tavakoli_zamani,0,neutral,65
229,tavakoli_zamani,0,neutral,45
230,tavakoli_zamani,0,disapproval,55
231,tavakoli_zamani,0,caring,40
232,tavakoli_zamani,0,curiosity,70
233,tavakoli_zamani,0,disapproval,55
234,tavakoli_zamani,0,annoyance,40
235,tavakoli_zamani,0,neutral,50
236,tavakoli_zamani,0,amusement,55
237,tavakoli_zamani,0,disgust,80
238,tavakoli_zamani,0,disapproval,45
239,tavakoli_zamani,0,neutral,40
240,tavakoli_zamani,0,disapproval,40
241,tavakoli_zamani,0,admiration,55
242,tavakoli_zamani,0,admiration,75
243,tavakoli_zamani,0,disapproval,35
244,tavakoli_zamani,0,neutral,40
245,tavakoli_zamani,0,excitement,40
246,tavakoli_zamani,0,approval,90
247,tavakoli_zamani,0,neutral,50
248,tavakoli_zamani,0,gratitude,90
249,tavakoli_zamani,0,gratitude,90
250,tavakoli_zamani,0,neutral,55
251,tavakoli_zamani,0,neutral,55
252,tavakoli_zamani,0,realization,35
253,tavakoli_zamani,0,approval,55
254,tavakoli_zamani,0,curiosity,45
255,tavakoli_zamani,0,neutral,80
256,tavakoli_zamani,0,neutral,35
257,tavakoli_zamani,0,curiosity,80
258,tavakoli_zamani,0,admiration,30
259,tavakoli_zamani,0,admiration,80
260,tavakoli_zamani,0,amusement,35
261,tavakoli_zamani,0,neutral,40
262,tavakoli_zamani,0,neutral,35
263,tavakoli_zamani,0,neutral,60
264,tavakoli_zamani,0,admiration,65
265,tavakoli_zamani,0,neutral,35
266,tavakoli_zamani,0,disapproval,65
267,tavakoli_zamani,0,desire,40
268,tavakoli_zamani,0,optimism,45
269,tavakoli_zamani,0,neutral,40
270,tavakoli_zamani,0,disapproval,45
271,tavakoli_zamani,0,disapproval,35
272,tavakoli_zamani,0,neutral,55
273,tavakoli_zamani,0,nervousness,45
274,tavakoli_zamani,0,neutral,75
275,tavakoli_zamani,0,neutral,40
276,tavakoli_zamani,0,annoyance,45
277,tavakoli_zamani,0,approval,92
278,tavakoli_zamani,0,neutral,55
279,tavakoli_zamani,0,neutral,40
280,tavakoli_zamani,0,neutral,40
281,tavakoli_zamani,0,approval,40
282,tavakoli_zamani,0,surprise,60
283,tavakoli_zamani,0,amusement,35
284,tavakoli_zamani,0,fear,75
285,tavakoli_zamani,0,embarrassment,40
286,tavakoli_zamani,0,annoyance,40
287,tavakoli_zamani,0,neutral,50
288,tavakoli_zamani,0,surprise,85
289,tavakoli_zamani,0,neutral,45
290,tavakoli_zamani,0,optimism,65
291,tavakoli_zamani,0,neutral,35
292,tavakoli_zamani,0,amusement,40
293,tavakoli_zamani,0,caring,40
294,tavakoli_zamani,0,excitement,40
295,tavakoli_zamani,0,disapproval,70
296,tavakoli_zamani,0,joy,50
297,tavakoli_zamani,0,disapproval,45
298,tavakoli_zamani,0,approval,35
299,tavakoli_zamani,0,neutral,45
300,tavakoli_zamani,0,neutral,40
1,tavakoli_zamani,1,amusement,45
2,tavakoli_zamani,1,amusement,35
3,tavakoli_zamani,1,neutral,95
4,tavakoli_zamani,1,annoyance,58
5,tavakoli_zamani,1,annoyance,50
6,tavakoli_zamani,1,excitement,30
7,tavakoli_zamani,1,annoyance,35
8,tavakoli_zamani,1,disapproval,35
9,tavakoli_zamani,1,neutral,50
10,tavakoli_zamani,1,neutral,65
11,tavakoli_zamani,1,neutral,35
12,tavakoli_zamani,1,amusement,52
13,tavakoli_zamani,1,neutral,55
14,tavakoli_zamani,1,disapproval,35
15,tavakoli_zamani,1,admiration,40
16,tavakoli_zamani,1,neutral,40
17,tavakoli_zamani,1,annoyance,47
18,tavakoli_zamani,1,neutral,60
19,tavakoli_zamani,1,amusement,48
20,tavakoli_zamani,1,neutral,30
21,tavakoli_zamani,1,disgust,32
22,tavakoli_zamani,1,caring,70
23,tavakoli_zamani,1,fear,50
24,tavakoli_zamani,1,neutral,35
25,tavakoli_zamani,1,neutral,40
26,tavakoli_zamani,1,disapproval,45
27,tavakoli_zamani,1,neutral,85
28,tavakoli_zamani,1,neutral,85
29,tavakoli_zamani,1,disapproval,42
30,tavakoli_zamani,1,caring,45
31,tavakoli_zamani,1,neutral,55
32,tavakoli_zamani,1,gratitude,75
33,tavakoli_zamani,1,caring,55
34,tavakoli_zamani,1,neutral,60
35,tavakoli_zamani,1,caring,35
36,tavakoli_zamani,1,disappointment,45
37,tavakoli_zamani,1,approval,40
38,tavakoli_zamani,1,annoyance,45
39,tavakoli_zamani,1,joy,32
40,tavakoli_zamani,1,gratitude,80
41,tavakoli_zamani,1,gratitude,62
42,tavakoli_zamani,1,neutral,45
43,tavakoli_zamani,1,amusement,45
44,tavakoli_zamani,1,disappointment,50
45,tavakoli_zamani,1,disgust,33
46,tavakoli_zamani,1,amusement,55
47,tavakoli_zamani,1,annoyance,45
48,tavakoli_zamani,1,confusion,85
49,tavakoli_zamani,1,disapproval,48
50,tavakoli_zamani,1,amusement,35
51,tavakoli_zamani,1,neutral,45
52,tavakoli_zamani,1,neutral,35
53,tavakoli_zamani,1,curiosity,85
54,tavakoli_zamani,1,admiration,55
55,tavakoli_zamani,1,neutral,70
56,tavakoli_zamani,1,neutral,35
57,tavakoli_zamani,1,disappointment,40
58,tavakoli_zamani,1,gratitude,72
59,tavakoli_zamani,1,admiration,35
60,tavakoli_zamani,1,caring,45
61,tavakoli_zamani,1,admiration,52
62,tavakoli_zamani,1,amusement,55
63,tavakoli_zamani,1,neutral,45
64,tavakoli_zamani,1,neutral,40
65,tavakoli_zamani,1,optimism,60
66,tavakoli_zamani,1,approval,40
67,tavakoli_zamani,1,excitement,50
68,tavakoli_zamani,1,caring,40
69,tavakoli_zamani,1,admiration,65
70,tavakoli_zamani,1,confusion,50
71,tavakoli_zamani,1,neutral,40
72,tavakoli_zamani,1,disappointment,60
73,tavakoli_zamani,1,neutral,40
74,tavakoli_zamani,1,amusement,35
75,tavakoli_zamani,1,admiration,60
76,tavakoli_zamani,1,surprise,35
77,tavakoli_zamani,1,neutral,50
78,tavakoli_zamani,1,annoyance,45
79,tavakoli_zamani,1,annoyance,65
80,tavakoli_zamani,1,excitement,55
81,tavakoli_zamani,1,disapproval,45
82,tavakoli_zamani,1,neutral,60
83,tavakoli_zamani,1,neutral,45
84,tavakoli_zamani,1,fear,80
85,tavakoli_zamani,1,optimism,45
86,tavakoli_zamani,1,neutral,85
87,tavakoli_zamani,1,annoyance,40
88,tavakoli_zamani,1,neutral,55
89,tavakoli_zamani,1,neutral,40
90,tavakoli_zamani,1,disapproval,50
91,tavakoli_zamani,1,amusement,45
92,tavakoli_zamani,1,admiration,45
93,tavakoli_zamani,1,curiosity,50
94,tavakoli_zamani,1,curiosity,80
95,tavakoli_zamani,1,neutral,35
96,tavakoli_zamani,1,joy,55
97,tavakoli_zamani,1,disapproval,35
98,tavakoli_zamani,1,neutral,70
99,tavakoli_zamani,1,gratitude,90
100,tavakoli_zamani,1,disapproval,60
101,tavakoli_zamani,1,neutral,55
102,tavakoli_zamani,1,optimism,33
103,tavakoli_zamani,1,approval,55
104,tavakoli_zamani,1,neutral,90
105,tavakoli_zamani,1,admiration,90
106,tavakoli_zamani,1,gratitude,55
107,tavakoli_zamani,1,admiration,85
108,tavakoli_zamani,1,amusement,40
109,tavakoli_zamani,1,neutral,65
110,tavakoli_zamani,1,neutral,70
111,tavakoli_zamani,1,optimism,35
112,tavakoli_zamani,1,neutral,60
113,tavakoli_zamani,1,neutral,45
114,tavakoli_zamani,1,curiosity,50
115,tavakoli_zamani,1,amusement,55
116,tavakoli_zamani,1,neutral,45
117,tavakoli_zamani,1,sadness,40
118,tavakoli_zamani,1,neutral,45
119,tavakoli_zamani,1,disapproval,50
120,tavakoli_zamani,1,surprise,35
121,tavakoli_zamani,1,approval,30
122,tavakoli_zamani,1,excitement,40
123,tavakoli_zamani,1,excitement,90
124,tavakoli_zamani,1,annoyance,50
125,tavakoli_zamani,1,approval,50
126,tavakoli_zamani,1,disapproval,35
127,tavakoli_zamani,1,disgust,55
128,tavakoli_zamani,1,neutral,50
129,tavakoli_zamani,1,love,60
130,tavakoli_zamani,1,desire,50
131,tavakoli_zamani,1,disapproval,45
132,tavakoli_zamani,1,fear,35
133,tavakoli_zamani,1,amusement,55
134,tavakoli_zamani,1,amusement,40
135,tavakoli_zamani,1,neutral,60
136,tavakoli_zamani,1,disapproval,35
137,tavakoli_zamani,1,amusement,32
138,tavakoli_zamani,1,curiosity,75
139,tavakoli_zamani,1,desire,38
140,tavakoli_zamani,1,disapproval,40
141,tavakoli_zamani,1,admiration,50
142,tavakoli_zamani,1,amusement,50
143,tavakoli_zamani,1,confusion,35
144,tavakoli_zamani,1,optimism,75
145,tavakoli_zamani,1,excitement,40
146,tavakoli_zamani,1,love,60
147,tavakoli_zamani,1,neutral,80
148,tavakoli_zamani,1,amusement,35
149,tavakoli_zamani,1,embarrassment,45
150,tavakoli_zamani,1,sadness,45
151,tavakoli_zamani,1,embarrassment,45
152,tavakoli_zamani,1,neutral,45
153,tavakoli_zamani,1,annoyance,40
154,tavakoli_zamani,1,approval,45
155,tavakoli_zamani,1,gratitude,90
156,tavakoli_zamani,1,disapproval,45
157,tavakoli_zamani,1,disgust,85
158,tavakoli_zamani,1,approval,40
159,tavakoli_zamani,1,caring,35
160,tavakoli_zamani,1,sadness,60
161,tavakoli_zamani,1,love,45
162,tavakoli_zamani,1,amusement,70
163,tavakoli_zamani,1,neutral,40
164,tavakoli_zamani,1,admiration,50
165,tavakoli_zamani,1,neutral,90
166,tavakoli_zamani,1,admiration,70
167,tavakoli_zamani,1,excitement,32
168,tavakoli_zamani,1,neutral,85
169,tavakoli_zamani,1,annoyance,35
170,tavakoli_zamani,1,neutral,40
171,tavakoli_zamani,1,neutral,50
172,tavakoli_zamani,1,neutral,45
173,tavakoli_zamani,1,admiration,60
174,tavakoli_zamani,1,neutral,40
175,tavakoli_zamani,1,curiosity,50
176,tavakoli_zamani,1,disapproval,50
177,tavakoli_zamani,1,neutral,40
178,tavakoli_zamani,1,annoyance,50
179,tavakoli_zamani,1,neutral,40
180,tavakoli_zamani,1,annoyance,35
181,tavakoli_zamani,1,amusement,35
182,tavakoli_zamani,1,disapproval,45
183,tavakoli_zamani,1,approval,70
184,tavakoli_zamani,1,love,45
185,tavakoli_zamani,1,neutral,40
186,tavakoli_zamani,1,fear,70
187,tavakoli_zamani,1,love,55
188,tavakoli_zamani,1,disapproval,50
189,tavakoli_zamani,1,disgust,35
190,tavakoli_zamani,1,sadness,45
191,tavakoli_zamani,1,disapproval,55
192,tavakoli_zamani,1,relief,50
193,tavakoli_zamani,1,neutral,90
194,tavakoli_zamani,1,caring,45
195,tavakoli_zamani,1,annoyance,80
196,tavakoli_zamani,1,annoyance,40
197,tavakoli_zamani,1,admiration,75
198,tavakoli_zamani,1,approval,45
199,tavakoli_zamani,1,admiration,55
200,tavakoli_zamani,1,disapproval,60
201,tavakoli_zamani,1,neutral,40
202,tavakoli_zamani,1,desire,45
203,tavakoli_zamani,1,amusement,50
204,tavakoli_zamani,1,annoyance,35
205,tavakoli_zamani,1,joy,70
206,tavakoli_zamani,1,neutral,85
207,tavakoli_zamani,1,admiration,45
208,tavakoli_zamani,1,annoyance,40
209,tavakoli_zamani,1,admiration,75
210,tavakoli_zamani,1,admiration,70
211,tavakoli_zamani,1,fear,50
212,tavakoli_zamani,1,amusement,35
213,tavakoli_zamani,1,neutral,40
214,tavakoli_zamani,1,confusion,35
215,tavakoli_zamani,1,annoyance,50
216,tavakoli_zamani,1,neutral,45
217,tavakoli_zamani,1,caring,55
218,tavakoli_zamani,1,approval,50
219,tavakoli_zamani,1,neutral,40
220,tavakoli_zamani,1,disapproval,40
221,tavakoli_zamani,1,neutral,60
222,tavakoli_zamani,1,disgust,60
223,tavakoli_zamani,1,approval,60
224,tavakoli_zamani,1,disappointment,45
225,tavakoli_zamani,1,surprise,35
226,tavakoli_zamani,1,disapproval,45
227,tavakoli_zamani,1,optimism,55
228,tavakoli_zamani,1,neutral,65
229,tavakoli_zamani,1,neutral,55
230,tavakoli_zamani,1,disapproval,50
231,tavakoli_zamani,1,caring,40
232,tavakoli_zamani,1,curiosity,70
233,tavakoli_zamani,1,disapproval,50
234,tavakoli_zamani,1,annoyance,38
235,tavakoli_zamani,1,neutral,55
236,tavakoli_zamani,1,amusement,55
237,tavakoli_zamani,1,disgust,80
238,tavakoli_zamani,1,disapproval,42
239,tavakoli_zamani,1,caring,38
240,tavakoli_zamani,1,disapproval,35
241,tavakoli_zamani,1,admiration,50
242,tavakoli_zamani,1,admiration,70
243,tavakoli_zamani,1,disapproval,35
244,tavakoli_zamani,1,neutral,40
245,tavakoli_zamani,1,excitement,40
246,tavakoli_zamani,1,approval,90
247,tavakoli_zamani,1,neutral,45
248,tavakoli_zamani,1,gratitude,85
249,tavakoli_zamani,1,gratitude,88
250,tavakoli_zamani,1,neutral,55
251,tavakoli_zamani,1,neutral,50
252,tavakoli_zamani,1,realization,40
253,tavakoli_zamani,1,approval,45
254,tavakoli_zamani,1,curiosity,45
255,tavakoli_zamani,1,neutral,75
256,tavakoli_zamani,1,neutral,40
257,tavakoli_zamani,1,curiosity,70
258,tavakoli_zamani,1,disapproval,30
259,tavakoli_zamani,1,admiration,75
260,tavakoli_zamani,1,amusement,40
261,tavakoli_zamani,1,amusement,33
262,tavakoli_zamani,1,optimism,33
263,tavakoli_zamani,1,neutral,50
264,tavakoli_zamani,1,admiration,55
265,tavakoli_zamani,1,amusement,35
266,tavakoli_zamani,1,disapproval,60
267,tavakoli_zamani,1,desire,45
268,tavakoli_zamani,1,optimism,50
269,tavakoli_zamani,1,disapproval,35
270,tavakoli_zamani,1,disapproval,55
271,tavakoli_zamani,1,disapproval,33
272,tavakoli_zamani,1,neutral,55
273,tavakoli_zamani,1,nervousness,45
274,tavakoli_zamani,1,neutral,70
275,tavakoli_zamani,1,neutral,40
276,tavakoli_zamani,1,annoyance,50
277,tavakoli_zamani,1,approval,92
278,tavakoli_zamani,1,neutral,65
279,tavakoli_zamani,1,annoyance,38
280,tavakoli_zamani,1,neutral,40
281,tavakoli_zamani,1,excitement,38
282,tavakoli_zamani,1,surprise,55
283,tavakoli_zamani,1,amusement,35
284,tavakoli_zamani,1,fear,70
285,tavakoli_zamani,1,disgust,38
286,tavakoli_zamani,1,annoyance,45
287,tavakoli_zamani,1,neutral,55
288,tavakoli_zamani,1,surprise,80
289,tavakoli_zamani,1,neutral,45
290,tavakoli_zamani,1,optimism,60
291,tavakoli_zamani,1,neutral,40
292,tavakoli_zamani,1,amusement,40
293,tavakoli_zamani,1,caring,40
294,tavakoli_zamani,1,excitement,40
295,tavakoli_zamani,1,disapproval,65
296,tavakoli_zamani,1,joy,60
297,tavakoli_zamani,1,disapproval,40
298,tavakoli_zamani,1,amusement,40
299,tavakoli_zamani,1,neutral,45
300,tavakoli_zamani,1,neutral,45
1,tavakoli_zamani,2,amusement,45
2,tavakoli_zamani,2,amusement,40
3,tavakoli_zamani,2,neutral,92
4,tavakoli_zamani,2,annoyance,55
5,tavakoli_zamani,2,annoyance,50
6,tavakoli_zamani,2,amusement,33
7,tavakoli_zamani,2,disapproval,35
8,tavakoli_zamani,2,curiosity,40
9,tavakoli_zamani,2,neutral,50
10,tavakoli_zamani,2,neutral,65
11,tavakoli_zamani,2,disapproval,35
12,tavakoli_zamani,2,amusement,55
13,tavakoli_zamani,2,neutral,55
14,tavakoli_zamani,2,disapproval,40
15,tavakoli_zamani,2,joy,50
16,tavakoli_zamani,2,neutral,40
17,tavakoli_zamani,2,annoyance,45
18,tavakoli_zamani,2,neutral,65
19,tavakoli_zamani,2,amusement,55
20,tavakoli_zamani,2,neutral,35
21,tavakoli_zamani,2,disapproval,35
22,tavakoli_zamani,2,caring,70
23,tavakoli_zamani,2,fear,55
24,tavakoli_zamani,2,amusement,35
25,tavakoli_zamani,2,neutral,50
26,tavakoli_zamani,2,disapproval,50
27,tavakoli_zamani,2,neutral,85
28,tavakoli_zamani,2,neutral,85
29,tavakoli_zamani,2,disapproval,55
30,tavakoli_zamani,2,caring,50
31,tavakoli_zamani,2,neutral,55
32,tavakoli_zamani,2,gratitude,70
33,tavakoli_zamani,2,caring,55
34,tavakoli_zamani,2,neutral,60
35,tavakoli_zamani,2,caring,35
36,tavakoli_zamani,2,disappointment,45
37,tavakoli_zamani,2,approval,40
38,tavakoli_zamani,2,disapproval,45
39,tavakoli_zamani,2,joy,30
40,tavakoli_zamani,2,gratitude,70
41,tavakoli_zamani,2,gratitude,55
42,tavakoli_zamani,2,neutral,45
43,tavakoli_zamani,2,amusement,40
44,tavakoli_zamani,2,disappointment,50
45,tavakoli_zamani,2,disgust,40
46,tavakoli_zamani,2,amusement,60
47,tavakoli_zamani,2,annoyance,50
48,tavakoli_zamani,2,confusion,80
49,tavakoli_zamani,2,disapproval,45
50,tavakoli_zamani,2,amusement,35
51,tavakoli_zamani,2,neutral,45
52,tavakoli_zamani,2,neutral,35
53,tavakoli_zamani,2,curiosity,85
54,tavakoli_zamani,2,admiration,50
55,tavakoli_zamani,2,neutral,75
56,tavakoli_zamani,2,neutral,35
57,tavakoli_zamani,2,disappointment,40
58,tavakoli_zamani,2,gratitude,75
59,tavakoli_zamani,2,curiosity,35
60,tavakoli_zamani,2,caring,50
61,tavakoli_zamani,2,admiration,55
62,tavakoli_zamani,2,amusement,55
63,tavakoli_zamani,2,neutral,50
64,tavakoli_zamani,2,neutral,40
65,tavakoli_zamani,2,optimism,60
66,tavakoli_zamani,2,approval,50
67,tavakoli_zamani,2,excitement,55
68,tavakoli_zamani,2,caring,45
69,tavakoli_zamani,2,admiration,65
70,tavakoli_zamani,2,confusion,50
71,tavakoli_zamani,2,neutral,40
72,tavakoli_zamani,2,disappointment,60
73,tavakoli_zamani,2,neutral,40
74,tavakoli_zamani,2,amusement,35
75,tavakoli_zamani,2,admiration,65
76,tavakoli_zamani,2,curiosity,40
77,tavakoli_zamani,2,neutral,45
78,tavakoli_zamani,2,annoyance,45
79,tavakoli_zamani,2,annoyance,60
80,tavakoli_zamani,2,excitement,55
81,tavakoli_zamani,2,disapproval,45
82,tavakoli_zamani,2,neutral,60
83,tavakoli_zamani,2,neutral,50
84,tavakoli_zamani,2,fear,80
85,tavakoli_zamani,2,optimism,45
86,tavakoli_zamani,2,neutral,85
87,tavakoli_zamani,2,annoyance,45
88,tavakoli_zamani,2,neutral,60
89,tavakoli_zamani,2,neutral,40
90,tavakoli_zamani,2,disapproval,55
91,tavakoli_zamani,2,amusement,45
92,tavakoli_zamani,2,admiration,40
93,tavakoli_zamani,2,curiosity,60
94,tavakoli_zamani,2,curiosity,80
95,tavakoli_zamani,2,neutral,40
96,tavakoli_zamani,2,joy,55
97,tavakoli_zamani,2,disapproval,40
98,tavakoli_zamani,2,neutral,70
99,tavakoli_zamani,2,gratitude,85
100,tavakoli_zamani,2,disapproval,55
101,tavakoli_zamani,2,neutral,50
102,tavakoli_zamani,2,optimism,32
103,tavakoli_zamani,2,approval,55
104,tavakoli_zamani,2,neutral,88
105,tavakoli_zamani,2,admiration,85
106,tavakoli_zamani,2,gratitude,55
107,tavakoli_zamani,2,admiration,85
108,tavakoli_zamani,2,amusement,40
109,tavakoli_zamani,2,neutral,70
110,tavakoli_zamani,2,neutral,75
111,tavakoli_zamani,2,optimism,35
112,tavakoli_zamani,2,neutral,60
113,tavakoli_zamani,2,neutral,45
114,tavakoli_zamani,2,curiosity,60
115,tavakoli_zamani,2,amusement,55
116,tavakoli_zamani,2,neutral,45
117,tavakoli_zamani,2,sadness,38
118,tavakoli_zamani,2,neutral,42
119,tavakoli_zamani,2,disapproval,50
120,tavakoli_zamani,2,amusement,45
121,tavakoli_zamani,2,amusement,30
122,tavakoli_zamani,2,excitement,40
123,tavakoli_zamani,2,excitement,88
124,tavakoli_zamani,2,annoyance,45
125,tavakoli_zamani,2,approval,55
126,tavakoli_zamani,2,disapproval,40
127,tavakoli_zamani,2,disgust,55
128,tavakoli_zamani,2,neutral,40
129,tavakoli_zamani,2,love,55
130,tavakoli_zamani,2,desire,45
131,tavakoli_zamani,2,disapproval,50
132,tavakoli_zamani,2,disgust,33
133,tavakoli_zamani,2,amusement,55
134,tavakoli_zamani,2,amusement,40
135,tavakoli_zamani,2,neutral,50
136,tavakoli_zamani,2,disapproval,40
137,tavakoli_zamani,2,amusement,33
138,tavakoli_zamani,2,curiosity,70
139,tavakoli_zamani,2,desire,40
140,tavakoli_zamani,2,disapproval,40
141,tavakoli_zamani,2,approval,60
142,tavakoli_zamani,2,amusement,55
143,tavakoli_zamani,2,confusion,35
144,tavakoli_zamani,2,optimism,70
145,tavakoli_zamani,2,excitement,40
146,tavakoli_zamani,2,love,55
147,tavakoli_zamani,2,neutral,80
148,tavakoli_zamani,2,amusement,38
149,tavakoli_zamani,2,embarrassment,45
150,tavakoli_zamani,2,sadness,45
151,tavakoli_zamani,2,embarrassment,50
152,tavakoli_zamani,2,neutral,50
153,tavakoli_zamani,2,annoyance,40
154,tavakoli_zamani,2,approval,45
155,tavakoli_zamani,2,gratitude,90
156,tavakoli_zamani,2,disapproval,50
157,tavakoli_zamani,2,disgust,85
158,tavakoli_zamani,2,approval,45
159,tavakoli_zamani,2,caring,38
160,tavakoli_zamani,2,sadness,65
161,tavakoli_zamani,2,love,45
162,tavakoli_zamani,2,amusement,75
163,tavakoli_zamani,2,neutral,33
164,tavakoli_zamani,2,admiration,42
165,tavakoli_zamani,2,neutral,92
166,tavakoli_zamani,2,admiration,70
167,tavakoli_zamani,2,excitement,35
168,tavakoli_zamani,2,neutral,85
169,tavakoli_zamani,2,annoyance,40
170,tavakoli_zamani,2,neutral,40
171,tavakoli_zamani,2,neutral,42
172,tavakoli_zamani,2,neutral,42
173,tavakoli_zamani,2,admiration,55
174,tavakoli_zamani,2,amusement,33
175,tavakoli_zamani,2,curiosity,58
176,tavakoli_zamani,2,disapproval,50
177,tavakoli_zamani,2,annoyance,38
178,tavakoli_zamani,2,annoyance,42
179,tavakoli_zamani,2,neutral,45
180,tavakoli_zamani,2,anger,35
181,tavakoli_zamani,2,amusement,38
182,tavakoli_zamani,2,disapproval,50
183,tavakoli_zamani,2,approval,70
184,tavakoli_zamani,2,love,45
185,tavakoli_zamani,2,neutral,38
186,tavakoli_zamani,2,fear,75
187,tavakoli_zamani,2,love,60
188,tavakoli_zamani,2,disapproval,50
189,tavakoli_zamani,2,disapproval,40
190,tavakoli_zamani,2,sadness,45
191,tavakoli_zamani,2,disapproval,55
192,tavakoli_zamani,2,relief,55
193,tavakoli_zamani,2,neutral,90
194,tavakoli_zamani,2,optimism,45
195,tavakoli_zamani,2,annoyance,85
196,tavakoli_zamani,2,annoyance,45
197,tavakoli_zamani,2,admiration,80
198,tavakoli_zamani,2,approval,48
199,tavakoli_zamani,2,admiration,55
200,tavakoli_zamani,2,disapproval,60
201,tavakoli_zamani,2,curiosity,40
202,tavakoli_zamani,2,desire,50
203,tavakoli_zamani,2,amusement,55
204,tavakoli_zamani,2,annoyance,35
205,tavakoli_zamani,2,joy,75
206,tavakoli_zamani,2,neutral,88
207,tavakoli_zamani,2,admiration,45
208,tavakoli_zamani,2,annoyance,40
209,tavakoli_zamani,2,admiration,75
210,tavakoli_zamani,2,admiration,70
211,tavakoli_zamani,2,fear,50
212,tavakoli_zamani,2,amusement,35
213,tavakoli_zamani,2,neutral,42
214,tavakoli_zamani,2,amusement,35
215,tavakoli_zamani,2,annoyance,45
216,tavakoli_zamani,2,neutral,42
217,tavakoli_zamani,2,caring,50
218,tavakoli_zamani,2,approval,55
219,tavakoli_zamani,2,disapproval,40
220,tavakoli_zamani,2,disapproval,45
221,tavakoli_zamani,2,neutral,60
222,tavakoli_zamani,2,disgust,55
223,tavakoli_zamani,2,approval,55
224,tavakoli_zamani,2,disappointment,45
225,tavakoli_zamani,2,surprise,38
226,tavakoli_zamani,2,disapproval,45
227,tavakoli_zamani,2,optimism,60
228,tavakoli_zamani,2,neutral,60
229,tavakoli_zamani,2,neutral,50
230,tavakoli_zamani,2,disapproval,50
231,tavakoli_zamani,2,caring,42
232,tavakoli_zamani,2,curiosity,75
233,tavakoli_zamani,2,disapproval,50
234,tavakoli_zamani,2,annoyance,40
235,tavakoli_zamani,2,neutral,50
236,tavakoli_zamani,2,amusement,55
237,tavakoli_zamani,2,disgust,80
238,tavakoli_zamani,2,disapproval,45
239,tavakoli_zamani,2,caring,38
240,tavakoli_zamani,2,disapproval,38
